,log2FC_spectral
CTNND2,-0.5054237357359493
GMPPA,-0.06088224214702235
SLAIN2,-1.0
NOVA1,-0.4600472341964095
MYADM,-1.137503523749935
USP5,-0.44176786489336556
RRP12,-1.6780719051126376
NGFR,-2.0588936890535687
DOCK3,2.321928094887362
VAMP2,-0.2305317661464643
KBTBD6,0.6780719051126377
FBL,-1.036675649712338
TRAPPC8,0.11547721741993588
CHD3,0.054966459217928545
SEPTIN8,-0.8209943687383006
HMGCS2,0.19264507794239583
STK38,-3.4594316186372973
RAB4B,-0.7369655941662062
CTSL,0.3479233034203068
GRPEL1,0.2954558835261713
PPIG,-1.220768678856784
SFXN1,-0.7787373320814168
MTHFD1L,-1.3625700793847082
WNT8B,3.169925001442312
SHISA7,-3.1699250014423126
SV2A,-0.27130202181739427
MRPS9,0.3479233034203068
ALDH5A1,-0.45710155884538783
HNRNPH3,-0.8434422222955166
CHMP2A,-1.0230836131130414
APOB,-1.0
SH3RF1,2.584962500721156
ATAD3C,-0.506959988719883
O14AG,-1.1154772174199359
PSMD2,-0.5626810533451497
BNIP1,-1.8930847960834882
ACOT8,-0.7020951343191539
IBA57,0.2630344058337938
CCS,-0.34944915765126716
RPS12,-1.0404142684459081
HNRNPCL4,-0.4382383427207099
CEP97,4.643856189774724
CR1L,1.584962500721156
DOHH,-1.0
SACM1L,-2.04758945851826
PLAA,-0.7629608026991507
LIMK1,-4.087462841250339
Q5Y191,1.0
SNF8,-1.4947646917495778
ZNF428,1.584962500721156
SH3GL1,-0.41750575486959346
HCFC1,-0.5563933485243852
FBXO22,-0.6280312226130421
CACNB2,4.247927513443585
TPM3,-0.6745315474073891
NOSIP,0.5145731728297582
DYNC1I2,-0.4499712893882309
RCC2,-0.7749334443652267
AKT2,-0.7500217469916525
K7EKS7,-0.5008982359326817
EIF5AL1,-0.6500575289430411
ZN726,-1.5849625007211563
BCS1L,-0.9175378398080271
PTPN1,-0.7198920808072649
MAGED1,2.321928094887362
FKBP2,-0.9465607410385396
OSBPL10,-4.857980995127572
TOMM22,-0.9569312781081141
ADGRL2,-0.9852029980719195
CHL1,0.289506617194985
GORASP2,-1.0544477840223765
GBF1,-0.47931071315729357
NAV1,-1.963474123974886
POTEI,-0.5411462684286666
EIF5A,-0.5465422824073356
PTP4A1,-2.584962500721156
ATP2B1,-0.6021581159836776
RTL8C,-0.2969817377571315
VWA1,-1.5849625007211563
SNRPF,-1.292781749227846
LRRC47,-0.49417046024221806
CD59,-0.5703157247567548
EPB41L5,-0.4150374992788438
CCNL1,0.0
EXOC5,-0.16349873228287934
A0A087WV20,-1.5849625007211563
IGLON5,0.0
ABR,-2.0
NUDC,-1.137503523749935
RPL12,-0.30050911125245666
EFL1,-1.2274104961030725
ANKRD17,-0.8744691179161412
NCL,-0.472775353235405
PARS2,0.41503749927884376
PSIP1,-0.22948184612276734
KDM3B,1.584962500721156
STAT1,-1.5122593069915118
ACP2,0.014075185211722742
EHD1,-0.6160245570120209
PRPF31,-1.1080597458574528
PI4KA,-1.5849625007211563
ALG1,-1.2648276876568445
PPP3R1,1.1375035237499351
RAB14,-0.7116343042095846
COG1,-1.493040011280117
NDUFA6,-2.0
ATAD1,-1.0291463456595165
EXOSC10,1.4150374992788437
FLAD1,-0.5208321633014404
MVB12A,-2.0
TSPAN14,3.169925001442312
IK,-0.8643449006424336
ANK1,-0.4436066514756146
MTREX,0.11547721741993588
SHPK,-0.7500217469916525
TITIN,-4.459431618637297
RPS23,-1.107803289534515
GSTP1,-0.6418648919556331
NME3,-1.106915203916512
RAN,-0.8123981850784154
H2AZ1,-0.74808162636038
RAP1BL,-0.4238077089065759
HADH,-0.6805281541034307
DNAJC6,0.48062584090642063
EIF3D,-1.0614005446641432
MAP2K7,-1.5849625007211563
PRDX5,-0.5043849848741263
TRIM2,-0.9174078731360874
LRRC57,-0.49259848257249667
GNAI1,-0.6206068801635087
RNF126,2.807354922057604
ABHD10,-1.0931094043914815
CPNE7,-0.1154772174199359
D6RF62,1.584962500721156
IQGAP2,-0.49185309632967467
AUH,-0.22239242133644802
A0A8I5KV50,3.169925001442312
APOE,-0.024247546246677347
ATP5MF,-0.6450834931587269
ALDH4A1,-0.15611920191728185
HNRNPAB,-0.6468902498643582
ARHGEF7,-0.29116584111667543
MRPL47,-0.15200309344504995
MARK2,-1.029747343394052
TSR1,-1.415037499278844
TRIM67,-4.247927513443585
BCL2,-0.8073549220576042
ADGRG1,-0.5284192986965863
SPTBN4,-1.1543281463912938
GSS,-0.8338906448995514
DNAJA1,-0.7004397181410921
BCR,-1.3219280948873622
LGALSL,-0.3119440063147402
DKC1,-0.7682041683200972
TIMM9,-0.5501970825604795
H2BC19P,7.066089190457772
NCBP3,-4.321928094887363
TMED7,-0.6387337571621369
A0A7P0TB92,-1.5849625007211563
IWS1,-0.3959286763311392
PIGT,0.5360529002402097
ME2,-0.8659466876004631
DHX16,-0.84799690655495
UBE2L3,1.0
ACAD8,0.0
TIMM23,1.3219280948873624
DIP2A,-1.137503523749935
HCK,-7.348728154231077
ENY2,-0.84799690655495
VBP1,-0.5849625007211563
H7C3C4,-2.584962500721156
GATD1,-0.4096442405086254
UBE2O,-0.42717125491469904
METAP2,0.7062687969432897
RPS9,-0.8834373148884329
F6QD81,-1.0
MRPS5,4.459431618637297
USP30,4.247927513443585
A0A2R8Y7B3,2.0
K7EP38,1.0
RAB33A,-2.321928094887362
ATP1A4,-0.8134810248544455
DDX42,-0.42449782852791007
DDX39B,-0.5455869037130481
PGRMC1,-0.6398244357556746
MDP1,0.32192809488736235
IPO7,0.03699420748220157
ADGRL3,-0.27130202181739427
AKR1C2,-0.44892104453074894
C8,1.078002512001273
TMM95,-3.321928094887362
LEMD3,0.0874628412503394
RECQL,0.5421494171821831
IPO8,1.0
RPS27,-0.7441610955704102
SDCBP,-1.6363093807213767
DUSP12,-0.6438561897747247
SRRM2,-0.6166713604484944
DCTPP1,0.41503749927884376
NLN,-0.7078192485066896
RPL17,-0.7074917388221764
CLIC4,-0.9358696625802845
TMEM43,-0.7277026728372381
DDOST,-0.28817584038179056
FBXW9,0.32192809488736235
AGO4,0.0
EHD2,2.321928094887362
QDPR,-1.3127874410308935
FZD3,-3.0
GK3,-0.5849625007211563
UBE2D4,-0.5972408304995929
GET1,2.321928094887362
DCUN1D5,1.4405725913859815
MRPL48,0.38702312310924725
CRBN,0.6166713604484945
HSPA1B,-0.6888948744071739
GNPDA2,-3.2016338611696504
A0A6Q8PHC1,-1.4739311883324124
TECPR1,2.0
SH3BGRL2,-0.2895066171949848
H0Y858,-1.3590810933048283
GNAS,-0.7320954167208427
TBC1D9B,-0.84799690655495
IPO5,-0.4825614934758523
P4HB,-0.7492282820817696
DEFA3,-1.4764380439429872
FN3K,-0.3656494723166802
GYG1,-2.1324502960236495
ILKAP,-0.3604022427019981
CRMP1,-0.7949682645108319
FBXO21,-0.6918777046376681
TARBP2,-1.5849625007211563
EDC4,-0.6615837823240687
ROCK2,-1.0780025120012733
PLD3,-0.5387118696653993
PNKP,-1.5040425053375885
HLCS,-2.0
ACACA,-0.8025539357937829
PABPC1L,-0.9730329523997306
MRPL46,-0.07800251200127321
UBE2V2,-1.0995356735509143
UBXN4,-0.9098021910284219
RCOR3,-2.807354922057604
PAM,-4.247927513443585
PPA1,-0.6158565086669399
MYL12B,-0.43295940727610627
UBB,-0.6880559936852597
CLCN7,0.16992500144231237
A0A7P0TAJ9,-1.5849625007211563
MARS1,-0.7327533428792917
SH3GLB1,-0.39091470507867
PDXDC2P,-1.1699250014423124
DCTN3,-0.4515932320943665
KRT25,-0.7813597135246597
STRAP,-1.043943347587597
SEC24B,-0.49595749466241124
ATP2B3,-0.21538903359868555
SLC12A5,2.321928094887362
NUP107,0.22239242133644802
A0A7I2YQP7,-0.5849625007211563
GMFG,2.273018494406416
ALG2,-0.36257007938470825
EIF4E2,1.584962500721156
A0A994J7B0,-2.0
MTFR1L,-1.0962153152593033
TUBA1B,-0.7770073955240785
CHLSN,-2.2801079191927354
LETM1,-0.39960745870923786
ARPC2,-0.4357364919466798
AP1M2,-0.9551457642157395
GDI2,-1.006443932902427
TM9SF3,-0.7224660244710911
MAP7D1,-1.7162070339994087
TBC1D10B,-1.4854268271702418
ETF1,-1.3297054454790818
GMPR,2.0
ACADSB,0.0
LIMA1,-3.700439718141092
PCBP3,-0.9829264866410586
SLC25A10,-0.9259994185562233
UQCRC2,-0.5082130080503177
RASSF4,-1.0
MRPL2,-2.4594316186372973
DHRS4,1.584962500721156
RHOT2,-0.8611722953026832
HTT,5.044394119358453
RBKS,-2.584962500721156
PIN1,-0.13897641314881046
LONRF2,3.0
PTPRA,-0.39231742277876036
A6PVU7,0.0
UPP2,1.0
NAMPT,-0.9918822821973113
MYH13,-2.222392421336448
RPL23,-0.8926869758573662
CORO7,-1.3025627700204312
DNAJC3,-0.24792751344358557
A0A994J4G5,-2.584962500721156
H2BC18,-0.7956715135602773
MFGE8,-1.0181931167659697
ACADVL,-0.3824231350241242
GPR89A,0.41503749927884376
SKIC8,-0.8703647195834043
AGRN,-1.6040713236688606
HM13,0.24511249783653138
CD81,-0.41131441323612644
K7EP35,2.321928094887362
EIF1B,0.0
PPP3CA,-0.5748026345009345
RNASET2,-0.7824085649273732
ARHGDIA,-0.49650159990774007
RUVBL1,-0.9151916121956385
CFL1,-0.6640147932373079
QRSL1,1.584962500721156
TIGAR,-1.1023617176296778
CDK11B,4.643856189774724
INTS5,-2.0
NME2P1,-0.7542435855980417
EEF2,-0.8626436825193513
RMND5A,-0.8744691179161412
GSPT1,-1.2073997068609752
M6PR,-0.2168113890731482
FBXL15,-2.584962500721156
SEPTIN7,-0.8298909695962942
FBXO41,-2.807354922057604
TMEM163,-0.4854268271702417
H2BC14,-0.7956715135602773
TMED4,-0.6658824961047237
PIGQ,2.807354922057604
RPTOR,0.0
H2BC5,-0.7956715135602773
HMGB1,-0.39273883217006933
NT5DC1,-0.2630344058337938
CLASP2,-0.4899247109098356
ERMP1,0.23073391393048392
PRDX1,-0.9021157804459287
A0A8V8TN96,3.169925001442312
CPSF1,1.0
LSM7,-0.23815973719476455
ABI2,-0.3006257091585585
MT,-0.1154772174199359
PRKAB1,0.15754127698648002
BAX,-0.4474589769712214
ACOX1,-0.5833314151422281
BRK1,-0.760812336120574
LASP1,-0.5655971758542251
AAAS,-0.6520766965796931
TOLLIP,-0.7334850254312443
PI15,-3.4594316186372973
F8VW93,1.0
TYSND1,-0.4854268271702417
PKLR,-0.9083695245344316
RANGAP1,-0.4854268271702417
A0A494C116,-1.3785116232537298
RAB3A,-0.7779540056170449
AHNAK,-0.4594316186372972
EMG1,1.584962500721156
MRPL39,-0.7004397181410921
ADGRV1,4.321928094887363
CHD4,-0.4813271670712479
FNDC3A,0.20645087746742624
SULT4A1,2.321928094887362
TPM1,-0.7036894392919076
MAPK10,-0.2562611772383675
KRT73,-0.84799690655495
A0A2R8YDQ0,-1.234465253637023
NOP58,-0.7144390251495982
GTF2I,-0.32992088564089306
H2AC21,-0.9489413995573156
NCK2,-0.7369655941662062
TUBGCP2,-0.6908959454702214
TUBB4B,-0.7876514035502984
CYS1,1.584962500721156
DPY30,0.16046467219324612
C2CD2L,-0.8300749985576876
SCP2,0.05062607306996814
RFC2,2.0
FIP1L1,-1.1492260087744763
A0A3B3IRN3,-0.862496476250065
PLCB1,-3.700439718141092
HDLBP,-0.7797078775363036
AK9,-0.19703684705955363
EIF2B1,-0.4405725913859815
ENDOD1,-1.5025003405291832
CO1A2,-0.8171359428501895
ATP6V1F,-1.0
A0A075B730,-2.584962500721156
CPNE8,4.247927513443585
SRP54,-0.8123729968242287
ERI1,-2.807354922057604
KRT4,-0.3219280948873623
A0A1B0GTW6,1.0
CDC42,-0.7116186422340988
UBR1,2.321928094887362
LPIN2,-2.0874628412503395
FAM171A2,2.807354922057604
EMC7,-0.27563444261342734
CENPVL2,3.700439718141092
A0A0B4J203,-0.6129768768907528
SLC12A7,2.807354922057604
LDHAL6B,-0.8365012677171204
GNG12,-1.0
MCTS1,-0.9248985447592812
PRRC1,-1.0901978089715783
PPIAL4D,-0.84799690655495
FAM98C,-2.321928094887362
GRK3,-0.4150374992788438
GNAI3,-0.5212678254037664
TRMT11,1.4739311883324122
ARF3,0.24311371171053386
SLFN5,-3.1699250014423126
PHF2,2.321928094887362
RAC2,-1.3479233034203069
CSTB,-0.2141248053528475
NUP43,-0.9175378398080271
MEAK7,-1.572889668420581
PABPC3,-0.7725895038969276
PAPOLB,-3.321928094887362
ERC1,-1.6811778159804593
PIK3R4,4.247927513443585
PPP2R1A,-0.6437031105617963
A0A0C4DG59,-4.459431618637297
MYCBP2,-5.20945336562895
KRT15,-0.5849625007211563
RAB23,2.584962500721156
SLIT1,-0.4966759683032011
PDXK,-0.8835905078846895
MED15,-0.4854268271702417
CUL4B,-0.29545588352617136
DERL1,0.6374299206152918
MARK3,-0.6483620689015979
MAPK14,-0.6495027529158669
LSM8,4.392317422778761
GRHPR,-0.8841192879498603
MACROD1,-0.41882907844121803
DDX25,-0.9857861407802991
MRPL38,0.36257007938470837
RPL37A,-0.7985847124298718
PCYT2,3.700439718141092
FH,-0.09667601941167374
A4KYM5,1.0
VARS2,-0.4550039065964885
FUBP3,-1.121015400961366
FAM149A,1.0
DCX,-0.5231842926884712
UBA3,-0.8863432182044327
OR8U3,2.807354922057604
PCSK1N,-0.2895066171949848
VPS45,-0.3476892579893398
KRT76,-0.9259994185562233
ABCF2,-0.862496476250065
PTCD3,0.29956028185890793
MPV17,1.222392421336448
TRMT112,-0.6014506235097252
PIK3C2B,-0.9175378398080271
BARGIN,-1.7369655941662063
MPZL1,2.807354922057604
POLDIP3,-0.19264507794239588
HSD17B4,-0.5843013205808535
CTSA,-3.1699250014423126
F6X4M4,-1.0277449904829044
CENPVL3,3.9068905956085187
CMAS,-0.6707499938153182
E7EVH7,-0.888968687611256
MANBA,0.777607578663552
NHSL1,-2.584962500721156
GOLPH3,-0.24100809950379493
LRRC1,-1.0
GLT8D1,-3.0
NAGA,-0.5167909980795767
MAOA,0.31410859042806305
EXOSC5,3.321928094887362
PDIA3,-0.7568100947780458
CRYZ,-0.7269815055935841
A0A804HHR9,3.807354922057604
KIFAP3,-0.8930847960834881
PDE12,-0.24792751344358557
ATP2A3,-0.685891409571937
RRP1B,0.22239242133644802
EXOC4,-0.6040713236688607
APOOL,1.0995356735509143
SRPRB,-1.3157758679057672
ARF5,0.5334322000810742
TMPPE,-2.0
VPS16,-1.3514723705013776
IDS,-1.2064508774674263
AK2,-0.4470379979659322
GNA11,-0.42950798208717705
NASP,-0.1995644918821865
CORO1A,-0.869777422591419
NOMO2,0.07800251200127316
PTPN9,-2.321928094887362
AGO2,-0.8135868757691186
SYAP1,-0.5849625007211563
PDE10A,4.321928094887363
PISD,3.169925001442312
KRR1,2.584962500721156
GLUL,-1.222392421336448
VPS37B,-0.5145731728297583
GRIP1,-4.700439718141092
SRSF11,-1.1591985948492538
MIPEP,2.321928094887362
TP53BP1,-0.3336573874694693
FAM8A1,-2.807354922057604
PPP3CB,-0.6842241320942327
XKR3,-0.8930847960834881
REEP6,-1.0
DYNC1I1,-0.46566357234881184
RAB6D,-0.13750352374993496
UBE2N,-0.05849564931014441
MEX3A,-0.1154772174199359
PRPF19,-0.6193140055119332
AGPAT5,2.0
AAKB1,1.0
DSTN,-0.5569800881952757
ZFR,-0.4854268271702417
H0YDT6,-1.0
H2AX,-0.8125280169759802
NQO1,-4.199672344836364
NECAB2,-0.8419351537677487
SCAMP1,-0.046542585937030194
TMCC3,2.321928094887362
GAP43,-0.4739311883324124
ANKRD46,-1.0
SELENOH,0.27563444261342734
A0A494C1A7,2.0
H3BNC9,-0.8282336517335201
DUX3,-1.5849625007211563
EDEM1,-0.16992500144231243
TCF25,-0.7004397181410921
CHD2,-0.5849625007211563
RABL2A,-0.8687554667217473
TSPAN6,2.807354922057604
MRPL19,-1.137503523749935
A0A5F9ZHH0,-1.0
SQOR,-1.8744691179161412
A0A0B4J269,-0.7868394649398088
GLUD2,-0.578783925792032
X5DQS5,1.0
PSME2,-0.8906833056565002
DPYSL4,-0.8235597939140851
CBR1,-0.9207367214753467
H2AJ,-0.7999395113423053
FAM136A,-2.0
HID1,2.321928094887362
SART3,-0.21187454942244863
PSMD11,-0.7851296983557903
OPA1,-0.8052120400581536
SRGAP2,-0.8895760103063494
HLA,-0.2691004065331479
TBC1D17,-0.685891409571937
E9PSI1,2.0
CBR3,-1.070389327891398
ALG11,2.584962500721156
SSBP4,-0.4150374992788438
A0A804HIB7,-1.5849625007211563
IDH2,-0.48348347608886816
HMGA2,-0.19264507794239588
RPLP1,-0.6951454184715791
POTEF,-0.5469138928719767
MECR,2.0
DDX1,-0.8724229489405358
LPGAT1,0.19264507794239583
NACA4P,0.15200309344505006
BAIAP2,0.0
PFDN6,-1.1197392442740957
A0A0G2JLL6,1.3219280948873624
XRCC6,-0.8270911401188663
GNG4,1.0
MAP1LC3B,-0.7234823648025842
CERS1,-0.4594316186372972
RRM2B,-0.5376567859427995
CNTFR,-0.9451380649654816
SARS2,0.9556058806415466
MTA1,-1.026472211361191
SMCHD1,-0.724721998411459
LGALS1,-0.9284467389749659
ATCAY,-0.5849625007211563
ARL3,-0.5849625007211563
COG3,-0.5849625007211563
LARP7,4.754887502163468
UTP14A,-0.7369655941662062
SLC4A8,-0.1795494203307126
ADO,0.0
ATP5ME,-0.6476982560691188
RPS21,-0.4464016701881789
SMG1,0.658963082164933
ABAT,-0.4197665436847122
ARHGAP21,-0.3654554704282834
ABHD16A,-0.17687776208407935
ANXA6,-0.38219743083645386
STAU1,-0.4974996594708167
SLC27A4,-0.6713772525386293
SMAD3,-1.1080597458574528
PPIF,-0.34513548604868755
LSAMP,-0.6338721012021025
THOC3,-0.8171359428501895
TUBA8,-0.7741662574070313
CSRP2,-4.247927513443585
ACTN4,-0.7788572063214896
ARL6IP5,-0.0313641709093351
CHKA,1.584962500721156
HSP90AA2P,-0.9101685897709345
CALM2,0.35190315433285213
RHOJ,-2.0
DMAP1,-1.5849625007211563
MDH2,-0.7047963138419895
OSBP,-0.9259994185562233
J3KR12,-0.8194277543581792
AASDHPPT,-0.1877462785295567
SLC22A17,2.807354922057604
FBXL18,3.700439718141092
GAA,-0.6826959316380852
KLC2,-0.5424625700032278
TRAPPC2,1.0
EML3,-1.7548875021634687
PSMC5,-0.5003847299507918
INTS3,-1.0
HIP1,-2.0297473433940523
MRPS25,0.9569312781081141
CNRIP1,-0.6033410300360109
PNP,-0.862496476250065
H3C1,-1.0167109402079275
EXOC2,-0.5145731728297583
A0AAQ5BIC8,-4.459431618637297
ANKHD1,-1.415037499278844
PSMD14,-0.38332863955150553
PRKCG,-0.4405725913859815
HSPB8,3.700439718141092
MAGOHB,-0.5499155536219554
MRPL21,-1.273018494406416
E7ENM0,-1.0
SYT1,-0.23420575277457514
KIFC1,-4.169925001442312
MRPL43,4.643856189774724
IRX4,-2.584962500721156
MPC2,2.2563397532597858
TCTN3,4.643856189774724
MBLAC2,-0.1154772174199359
HDGFL2,4.169925001442312
FADS2,-1.0
EARS2,-3.0
NUDT4,-0.2563397532597855
MLEC,-0.2097185913013373
LMNB2,-0.6129768768907528
CTR9,2.584962500721156
LYPLAL1,-1.9068905956085185
MTFP1,1.584962500721156
NUDT4B,-0.13750352374993496
PLCH2,2.584962500721156
MYBBP1A,-0.4150374992788438
A0A286YET3,-1.222392421336448
PPIB,-0.8937029173615336
DCHS1,-2.584962500721156
FHIP2A,3.169925001442312
EMC8,0.0
HMGCS1,-1.3942789391120463
ACSL3,-0.924006685696359
SEC61A1,-0.39522901819866346
A0A8I5KX85,1.0
EEF1E1,-0.5466343820620567
KRT75,-1.0874628412503395
LSM4,-1.265344566520995
KCTD12,-0.6900445467787135
CSNK2A3,-0.5895352305109803
NXF1,-0.3219280948873623
RPS6KB2,-2.584962500721156
MTMR1,0.9372642446520374
RPL10L,-0.6035781788885032
STK3,-1.222392421336448
COPS5,0.307181509518176
CAMK1D,-0.2630344058337938
H2BC17,-0.8237493603082727
XPNPEP3,4.523561956057013
PIK3CA,2.321928094887362
EPB41L3,0.1830661011303786
NMT2,-1.1488633859144828
RRP9,-0.2630344058337938
HMG20A,3.169925001442312
STRN3,-1.4656635723488118
SRSF9,-0.17794130436658948
TTC38,-1.5849625007211563
CBPE,-1.0
PPP4C,-0.15403362867242085
GLYR1,-0.5193741590935794
TMT1A,-0.041222662726512954
SEMA3B,-1.5849625007211563
H7C469,-0.4791678366985595
MYO18A,-0.2191172893035869
SUCLA2,-0.9560566524124031
SEPTIN2,-0.9653459309723149
ADAP1,-2.2129937233341983
GDPGP1,-1.3785116232537298
GPC1,-0.5849625007211563
AGAP2,-3.321928094887362
SNX14,-5.614709844115208
TRRAP,4.584962500721156
SEPTIN14,-0.523561956057013
TLN2,-1.0260892288686607
PGAP1,0.8339900485610707
PSD2,1.584962500721156
PCBP4,-0.4052564784862585
RTF1,2.0
PBDC1,-0.9510903995190535
EXOC3,0.30812229536233193
TOMM34,-1.628031222613042
INPP5K,2.321928094887362
ARSA,-0.8144443468439235
SLC1A5,0.10691520391651188
TBCB,-0.7129701130972277
DRAP1,-0.6406719333074438
TAMM41,-0.8073549220576042
FECH,-0.15611920191728185
IGFBP5,0.0
KIAA2013,0.070389327891398
CLPTM1L,-0.11103131238874384
SLC1A3,-0.6352357072023798
ACLY,-1.5040425053375885
HNRNPUL1,-0.8062976152745617
TRIO,-0.7975919531177069
TRMT1,-0.710493382805015
CISD1,0.2801079191927352
PCK2,-3.2016338611696504
HEBP1,2.321928094887362
UQCRFS1,-0.6780719051126377
TSNAX,-0.5976735524707101
ACAD11,-1.7432245846378887
SUN2,-0.21434014904171492
NPLOC4,-0.3016556998611012
PAIP1,-0.5184670889342495
PGAM2,-0.9068905956085186
FKBP5,-3.9068905956085187
LY6H,-0.08246216019197299
AHDC1,1.0
EXOC1,-0.862496476250065
POTEJ,-0.5161236243931582
TTC33,-2.0
ABRACL,0.41503749927884376
H3C15,-1.025271965833653
H2AC25,-0.720050123754335
E7EWF7,-0.29418310440445816
RFC4,-0.978626349207433
FAM241B,-1.0
GRWD1,-1.0
SLC1A2,5.906890595608519
ADA,-4.392317422778761
ARL6IP1,1.1375035237499351
CLIC6,-1.0
DDT,-0.19614252217862288
SRM,-0.9074878612104621
AKR1B1,-0.8509313446685426
PDGFRB,-0.5525410230287788
RBBP9,1.584962500721156
A0A1W2PRB8,-0.6724253419714956
GDF15,-2.3968901525685844
COPS7A,-1.310787537282162
ZC3H13,3.169925001442312
EPPK1,0.6780719051126377
IMPDH1,-0.9668331360648006
A0A087X2A7,1.584962500721156
TBL1XR1,-2.321928094887362
ANXA1,-0.4622595092014497
RAB11FIP1,0.41503749927884376
BNIP2,-0.4474589769712214
RAB6B,-0.6566982543200706
TPPP3,-0.7004397181410921
A0A2R8Y5F1,-1.5849625007211563
ARRB1,-2.584962500721156
KRT6B,-1.1408625358398496
PDE4DIP,-2.807354922057604
GMPPB,-1.3159043072595924
BUD31,-0.5250910447437575
RBBP4,-0.32839759021691994
KDM3A,0.0
GK,-1.3536369546147005
GGH,-0.7189441865281658
TMEM126A,0.8300749985576875
SUPT5H,0.7369655941662062
EIF3I,-0.5633971508862226
DPP10,3.0
GET4,4.087462841250339
RPS18,-0.755536341859986
KIF2A,-0.5221024768825797
DDX18,-0.6713772525386293
SEPTIN3,-0.6688350579761763
U2AF1L4,0.0
SEC23B,-0.4786535985748155
ARF4,-0.07830499549978952
PTPRJ,-2.321928094887362
APBA2,2.0
CDK5,-0.6753777959433747
DAB2IP,-0.4474589769712214
SRSF1,-0.5305147166987798
VCAN,-1.1277555471983727
PGS1,1.6629650127224291
COMMD4,1.584962500721156
COPS7B,-1.1346495266947818
RPL36A,-1.0282890444314237
VAMP3,-0.28757659009658537
YBX3,-0.16992500144231243
DAZAP1,0.10236171762967777
KMT5A,1.584962500721156
ADSL,-1.4675049191729794
MRPL10,-3.700439718141092
RUFY2,4.087462841250339
EZHIP,3.0
CARHSP1,-0.6273977670415528
CDC5L,-0.8744691179161412
OGDH,-0.5933162880510372
STK25,-0.9358696625802845
EXOSC3,-1.0
DEPDC5,1.584962500721156
NOC2L,-0.4150374992788438
HUWE1,-0.616892989612597
KCTD16,-1.1699250014423124
SSBP3,0.3103401206121505
ARPC1B,-0.9033239805883261
CYB5B,-0.5970353330217313
PLCB3,-1.7369655941662063
GRIPAP1,-1.919946748433965
ARG2,-2.807354922057604
TXNRD1,-1.2351034730860018
RCN2,0.4005379295837288
MAPT,-0.1337738522017519
PRSS2,-4.459431618637297
SCYL1,-0.6247884812143444
NLGN4X,0.6780719051126377
MRPS16,0.22239242133644802
PIGU,1.7369655941662063
RAB1B,-0.758991900496205
RABL3,1.037474705418663
BSDC1,3.169925001442312
A0A087WZV9,-1.0
NPM1,-0.6383636031249955
MRPL11,-0.9615258521853643
PRDX3,-0.579293750634464
DNAJB2,-3.700439718141092
MRPS22,0.14017765804826018
NSDHL,-0.39898955804697384
ATAD3A,-0.7411717051364174
RUVBL2,-0.6163645998602901
MOCS3,1.1375035237499351
UBE2K,0.19264507794239583
NT5DC2,0.06711419585853703
CCDC115,3.584962500721156
SUMO4,0.0
SGSM2,-2.0
NDUFA5,-0.7652348409381596
AKAP12,3.169925001442312
HNRNPL,-0.8119399826269691
RPL29,-1.0339473319233377
DNAJB11,0.722466024471091
SUPT6H,-0.07038932789139803
TIMM22,0.5849625007211562
CNP,-0.5072073432067109
NOMO3,-0.16702860408141423
STX7,0.2313255461064558
PCCB,-0.5620165690550762
TMEM63B,-4.643856189774724
VPS25,-0.5459683691052926
YWHAE,-0.8011613547401446
RRS1,1.584962500721156
B2M,1.0
TRAPPC6B,-0.6520766965796931
RAD21L1,-0.7686744538935442
CACNA2D2,-0.08963721248467638
ARGLU1,-0.8073549220576042
PDHB,-0.5999646640604029
LHPP,-0.4150374992788438
CRNKL1,-3.4594316186372973
POGLUT1,-1.6520766965796931
A0A804HJ69,-1.5849625007211563
GLG1,-0.7008963394586845
K7EJC0,1.0
TMTC4,0.5849625007211562
MEX3B,-0.2630344058337938
H3BMU7,-1.5849625007211563
BCL2L2,-0.8667334691365359
RAB2A,-0.5565024328721662
NOP2,-1.2630344058337937
ARFIP2,3.9068905956085187
HRAS,-0.5090136474878575
CLNS1A,0.40525647848625845
SOAT1,-1.415037499278844
PBXIP1,0.6374299206152918
DAD1,2.5360529002402097
ZMIZ2,-4.643856189774724
DCC,-0.7162070339994087
GTF3C3,-2.584962500721156
SUGT1,-1.5501970825604794
MINPP1,-0.46948528330122025
MRPL40,0.0
TRIM28,-0.7329445422753557
CHCHD3,-0.035623909730721375
PCDHA11,-2.0
FXYD6,1.0
ZNF512,-0.6290850539534638
ACADS,2.807354922057604
TFG,0.1685057243569781
A0A0A0MTR0,-3.0
NUMA1,-0.24485187186872145
MEIS2,-0.34792330342030686
PCDH7,3.9068905956085187
STAT5A,-0.4786535985748155
SH3BGRL,-0.6520766965796931
DAG1,1.584962500721156
OGT,-0.17402939977504894
SF3B1,-0.1764976553657985
H2AC20,-0.7875282924622444
MAB21L1,-0.561878887608115
OPCML,-0.1154772174199359
UQCRHL,0.7369655941662062
DCLK1,-0.6538479614318861
GALNT2,-0.7500217469916525
ACTR3B,-0.9358696625802845
PLRG1,0.6629650127224292
ARMC10,-0.7858751946471527
PPP2R5E,-0.47999294111961377
RAB21,-0.5849625007211563
CZIB,-0.3219280948873623
PRRT2,1.494764691749578
RBMS1,-2.321928094887362
STRBP,0.16992500144231237
DACH1,-0.4474589769712214
GLOD4,-0.28905892284200846
PSMA8,-0.8990710911492191
RPS11,-0.8942053359774034
